permno,date,ticker,comnam,tsymbol,hexcd,cusip,prc,vol,ret,bid,ask,shrout,numtrd,ewretd,mktcap,year,month,yrmo,bid_ask_spread,turnover,dollar_vol
86128,1998-09-17,HZO,MARINEMAX INC,,1,56790810,9.375,7600.0,0.063830,9.1875,9.5625,14336.0,,-0.011875,134400.0,1998,9,199809,0.04,0.05654761904761905,71250.0
69366,1998-01-26,FAX,FIRST AUSTRALIA PRIME INCOME FD,,2,31865310,7.9375,367700.0,0.000000,7.8125,7.9375,194560.0,,-0.004518,1544320.0,1998,1,199801,0.015873015873015872,0.23809832159138003,2918618.75
71909,1996-10-14,FNF,FIDELITY NATIONAL FINANCIAL INC,,1,31632610,15.875,1500.0,-0.007812999999999999,15.5,16.375,12473.0,,0.001618,198008.875,1996,10,199610,0.054901960784313725,0.007575418021035674,23812.5
80763,2002-02-21,RFMI,R F MONOLITHICS INC,RFMI,3,74955F10,3.0,12300.0,0.016949,3.0,3.14,7065.0,9.0,-0.008794,21195.0,2002,2,200202,0.04560260586319222,0.5803255484784147,36900.0
83593,1996-10-10,CWV,COMMERCIAL BANCSHARES INC W VA,,2,20114310,39.0625,0.0,0.000000,38.875,39.25,1470.0,,0.000923,57421.875,1996,10,199610,0.0096,0.0,0.0
79247,2000-03-13,ALDA,ALDILA INC,ALDA,3,01438410,1.6875,37730.0,-0.068966,1.625,1.6875,15462.0,49.0,-0.008059,26092.125,2000,3,200003,0.03773584905660377,1.4460301719388513,63669.375
82847,1997-03-03,TELE,TECH ELECTRO INDUSTRIES INC,TELE,3,87824040,2.8125,0.0,0.046512,2.6875,2.9375,1308.0,0.0,-0.001439,3678.75,1997,3,199703,0.08888888888888889,0.0,0.0
80460,2000-06-06,MITY,MITY LITE INC,MITY,3,60685010,14.25,11350.0,0.045872,13.75,14.375,5050.0,21.0,0.0026920000000000004,71962.5,2000,6,200006,0.044444444444444446,0.15772103526142087,161737.5
77208,1997-07-17,BSTC,BIOSPECIFICS TECHNOLOGIES CORP,BSTC,3,09093110,5.625,9400.0,0.022727,5.125,5.625,4883.0,8.0,-0.000941,27466.875,1997,7,199707,0.09302325581395349,0.3422304139076615,52875.0
89644,2005-09-08,NTLI,N T L INC DEL,NTLI,3,62940M10,64.69,749036.0,0.005753,64.71,64.69,85122.0,2137.0,-0.001986,5506542.18,2005,9,200509,-0.0003091190108191039,0.13602656177238254,48455138.839999996
83428,1996-12-09,WSHI,WALSH INTERNATIONAL INC,WSHI,3,93313110,9.25,14624.0,0.027778,9.25,10.0,10498.0,12.0,0.009255,97106.5,1996,12,199612,0.07792207792207792,0.15059753981453353,135272.0
80443,1999-06-02,DTII,D T INDUSTRIES INC,DTII,3,23333J10,9.3125,27377.0,-0.026144,9.25,9.375,10108.0,35.0,-0.003758,94130.75,1999,6,199906,0.013422818791946308,0.2908401346000112,254948.3125
81655,1996-06-17,DRI,DARDEN RESTAURANTS INC,,1,23719410,10.875,144700.0,-0.033333,10.75,11.0,158544.0,,-0.00268,1724166.0,1996,6,199606,0.022988505747126436,0.08392463370696325,1573612.5
61111,1998-04-27,HARC,HARCOR ENERGY INC,HARC,3,41162820,1.96875,79300.0,0.016129,1.96875,2.0,16268.0,15.0,-0.019594,32027.625,1998,4,199804,0.015748031496062992,2.4759875263932307,156121.875
56696,1997-12-15,TAI,TRANSAMERICA INCOME SHS INC,,1,89350610,25.5,8500.0,0.007407,25.0,26.125,6319.0,,-0.00475,161134.5,1997,12,199712,0.044009779951100246,0.05275096270506937,216750.0
85879,1999-11-24,ISSX,ISS GROUP INC,ISSX,3,45030610,51.875,516817.0,0.077922,51.75,51.875,40627.0,886.0,0.005867,2107525.625,1999,11,199911,0.0024125452352231603,0.24522453908478575,26809881.875
10606,2002-08-16,WTS,WATTS INDUSTRIES INC,WTS,1,94274910,18.37,15900.0,0.012121,18.31,18.37,17968.0,,0.006803,330072.16000000003,2002,8,200208,0.003271537622682785,0.04817128472755775,292083.0
89195,2006-07-13,PFG,PRINCIPAL FINANCIAL GROUP INC,PFG,3,74251V10,53.78,1159100.0,-0.014115,53.75,53.77,276975.0,,-0.01484,14895715.5,2006,7,200607,0.0003720238095238676,0.077814321843083,62336398.0
89514,2005-04-05,NGO,NUVEEN CONN DIV ADV MUNI FD 3,NGO,2,67071Y10,14.28,1200.0,-0.000700,14.29,14.32,4347.0,,0.001685,62075.159999999996,2005,4,200504,0.002097168822090258,0.019331404059208225,17136.0
77860,2001-11-23,JEQ,JAPAN EQUITY FUND INC,,1,47105710,5.0,18500.0,0.004016,4.95,5.0,10816.0,,0.010422,54080.0,2001,11,200111,0.010050251256281372,0.34208579881656803,92500.0
85433,2000-12-27,NFI,NOVASTAR FINANCIAL INC,,1,66994740,3.75,4300.0,0.000000,3.75,4.0,6164.0,,0.010869,23115.0,2000,12,200012,0.06451612903225806,0.18602638979017955,16125.0
88213,2001-06-22,IW,IMAGEWARE SYSTEMS INC,,2,45245S10,4.89,4800.0,-0.022000,4.6,4.9,4856.0,,-0.002499,23745.84,2001,6,200106,0.06315789473684226,0.2021406696920387,23472.0
85803,2001-02-26,ARTI,ARTISAN COMPONENTS INC,ARTI,3,04292310,10.625,6810.0,0.000000,10.625,10.6875,16369.0,13.0,0.016211,173920.625,2001,2,200102,0.005865102639296188,0.039155793052146635,72356.25
78688,2002-06-21,QLTI,Q L T INC,QLTI,3,74692710,13.2,261341.0,-0.003021,13.19,13.2,68157.0,602.0,-0.00223,899672.3999999999,2002,6,200206,0.0007578628268283279,0.2904846252924954,3449701.1999999997
79294,1999-07-27,NWSW,NORTHWESTERN STEEL & WIRE CO,NWSW,3,66836720,0.8125,8500.0,0.04,0.75,0.8125,24485.0,8.0,0.0036,19894.0625,1999,7,199907,0.08,0.427263159548232,6906.25
80412,1996-11-13,ADC,AGREE REALTY CORP,,1,00849210,19.375,1600.0,0.000000,19.25,19.375,2649.0,,0.0017280000000000002,51324.375,1996,11,199611,0.006472491909385114,0.031174271484065808,31000.0
79139,1997-06-03,MVT,MUNIVEST FUND II INC,,1,62629P10,13.25,8300.0,0.0,13.0,13.25,19907.0,,0.0019510000000000005,263767.75,1997,6,199706,0.01904761904761905,0.03146707662327938,109975.0
85905,1998-04-24,DSU,DEBT STRATEGIES FUND II INC,,1,24290110,10.0625,40000.0,-0.006173,9.875,10.25,62610.0,,-0.003394,630013.125,1998,4,199804,0.037267080745341616,0.06349074076829749,402500.0
86715,1999-05-18,COCO,CORINTHIAN COLLEGES INC,COCO,3,21886810,15.75,2850.0,-0.015625,15.625,15.875,10346.0,7.0,0.001745,162949.5,1999,5,199905,0.015873015873015872,0.017490081282851434,44887.5
88203,2006-09-07,VDSI,VASCO DATA SEC INTL INC,VDSI,3,92230Y10,8.2,185261.0,-0.019139,8.2,8.22,36392.0,1022.0,-0.005234,298414.39999999997,2006,9,200609,0.002436053593179214,0.6208178961873154,1519140.2
89252,2003-06-09,FVE,FIVE STAR QUALITY CARE INC,FVE,3,33832D10,1.27,9200.0,-0.023077,1.26,1.3,8453.0,,-0.007604,10735.31,2003,6,200306,0.03125000000000003,0.8569850335015943,11684.0
87838,2003-03-24,CAQ,CORAUTUS GENETICS INC,CAQ,3,21813920,1.53,0.0,0.000000,1.48,1.58,3432.0,,-0.018122,5250.96,2003,3,200303,0.06535947712418307,0.0,0.0
83307,2005-12-27,PGI,PREMIERE GLOBAL SERVICES INC,PGI,1,74058510,8.15,161300.0,-0.008516,8.14,8.17,71681.0,,-0.007568000000000002,584200.15,2005,12,200512,0.003678724708767548,0.2761040030544326,1314595.0
84344,1997-06-18,TTILF,T T I TEAM TELECOM INTL LTD,TTILF,3,M8825810,5.0,8350.0,0.000000,4.875,5.5,8000.0,5.0,-0.000173,40000.0,1997,6,199706,0.12048192771084337,0.20875,41750.0
80539,2001-05-25,INHL,INHALE THERAPEUTIC SYSTEMS,INHL,3,45719110,28.61,1189634.0,0.040364,28.6,28.61,51505.0,1234.0,0.0026620000000000003,1473558.05,2001,5,200105,0.00034958923265156476,0.8073207567221393,34035428.74
14059,2000-05-26,AMTA,AMISTAR CORP,AMTA,3,03153510,2.29688,16850.0,-0.05769199999999999,2.1875,2.3125,3137.0,16.0,-0.002729,7205.312559999999,2000,5,200005,0.05555555555555555,2.3385522639978302,38702.428
48020,2001-07-11,MSI,MOVIE STAR INC N Y,,2,62459110,0.63,9400.0,-0.030769,0.54,0.63,14897.0,,-0.005392,9385.11,2001,7,200107,0.1538461538461538,1.0015865557249728,5922.0
89308,2002-05-08,MBVA,MILLENNIUM BANKSHARES CORP,MBVA,3,60037B10,7.99,5800.0,0.000000,7.95,7.99,3685.0,10.0,0.019044,29443.15,2002,5,200205,0.00501882057716437,0.19698979219275112,46342.0
77572,2001-05-31,MCOM,METRICOM INC,MCOM,3,59159610,3.97,676690.0,-0.031707,3.97,3.98,30911.0,643.0,0.007393999999999999,122716.67000000001,2001,5,200105,0.002515723270440198,5.5142467604442,2686459.3000000003
58318,2003-07-07,TEX,TEREX CORP NEW,TEX,1,88077910,18.25,465000.0,0.035167000000000004,18.19,18.21,48200.0,,0.015419,879650.0,2003,7,200307,0.0010989010989010753,0.5286193372364009,8486250.0
77204,2002-07-18,BARZ,BARRA INC,BARZ,3,06831310,28.57,936121.0,-0.107188,28.57,28.75,20679.0,2323.0,-0.013694,590799.03,2002,7,200207,0.00628053035589671,1.5844998933055119,26744976.97
83162,2006-01-17,RCI,RENAL CARE GROUP INC,RCI,1,75993010,47.36,563300.0,0.000211,47.35,47.36,68330.0,,-0.002867,3236108.8,2006,1,200601,0.0002111709428782179,0.17406707710198124,26677888.0
64186,1999-12-10,CI,C I G N A CORP,,1,12550910,79.5,648000.0,-0.00625,79.375,79.75,185952.0,,0.008034999999999999,14783184.0,1999,12,199912,0.004713275726630008,0.043833588217531486,51516000.0
89366,2005-05-17,EFH,EMPIRE FINANCIAL HOLDING CO,EFH,2,29165810,1.08,0.0,0.028572,1.06,1.1,3513.0,,0.003165,3794.0400000000004,2005,5,200505,0.03703703703703707,0.0,0.0
10333,2003-11-04,XOMA,XOMA LTD,XOMA,3,G9825R10,7.2,1267921.0,0.002786,7.17,7.2,83127.0,2844.0,0.002004,598514.4,2003,11,200311,0.004175365344467675,2.1184469412933087,9129031.200000001
85622,1998-05-13,NIL,NOBLE INTERNATIONAL LTD,,3,65505310,11.3125,29000.0,0.052326,11.0,11.5,7160.0,,0.001163,80997.5,1998,5,199805,0.044444444444444446,0.3580357418438841,328062.5
82501,1999-12-07,ITLA,I T L A CAPITAL CORP,ITLA,1,45056510,13.75,6900.0,-0.035088,13.75,14.0,7206.0,16.0,0.0007099999999999999,99082.5,1999,12,199912,0.018018018018018018,0.06963893724926198,94875.0
83333,1997-05-08,PSS,PAYLESS SHOESOURCE INC,,1,70437910,44.125,733200.0,0.000000,44.125,44.375,39917.0,,0.002584,1761337.625,1997,5,199705,0.005649717514124294,0.41627453453167446,32352450.0
88631,2003-08-12,GALN,GALEN HOLDINGS PLC,GALN,3,36324010,39.06,29882.0,0.017744,38.82,39.1,3671.0,151.0,0.009272,143389.26,2003,8,200308,0.007186858316221795,0.20839775587097664,1167190.9200000002
40935,1996-07-12,APY,ALLMERICA PROPERTY & CAS COS INC,,1,01975T10,26.125,3500.0,-0.018779,26.0,26.375,59646.0,,-0.000831,1558251.75,1996,7,199607,0.014319809069212411,0.0022461068951149903,91437.5
86804,2003-05-13,JEF,JEFFERIES GROUP INC NEW,JEF,1,47231910,42.23,226200.0,0.003799,42.2,42.24,27406.0,,0.003896,1157355.38,2003,5,200305,0.0009474182851728837,0.19544558560742165,9552426.0
38280,1997-06-05,GNE,GENENTECH INC,,1,36871030,58.5,56600.0,-0.004255,58.25,58.625,45626.0,,0.005524,2669121.0,1997,6,199706,0.006417112299465241,0.02120548300358058,3311100.0
10028,2004-08-12,DGSE,D G S E COMPANIES INC,DGSE,2,23323G10,2.73,900.0,-0.00365,2.72,2.78,4913.0,8.0,-0.011899,13412.49,2004,8,200408,0.021818181818181678,0.06710163437214119,2457.0
82311,1996-02-28,BAP,CREDICORP LTD,,1,G2519Y10,18.625,16800.0,-0.038710,18.5,19.0,36461.0,,0.0034590000000000003,679086.125,1996,2,199602,0.02666666666666667,0.024739130106656206,312900.0
83633,2003-09-24,ELGX,ENDOLOGIX INC,ELGX,3,29266S10,4.15,149652.0,0.032338,4.05,4.1,27976.0,159.0,-0.009986,116100.40000000001,2003,9,200309,0.012269938650306707,1.288987807104885,621055.8
18308,1997-04-01,MFIC,MICROFLUIDICS INTERNATIONAL CORP,MFIC,3,59507310,1.75,10125.0,-0.034483,1.75,1.8125,4923.0,13.0,-0.005864,8615.25,1997,4,199704,0.03508771929824561,1.1752415774353617,17718.75
82187,1996-02-01,LBTYB,TELE COMMUNICATIONS INC NEW,LBTYB,3,87924V60,28.5,0.0,0.045872,27.5,29.5,21197.0,0.0,0.005479,604114.5,1996,2,199602,0.07017543859649122,0.0,0.0
89350,2005-09-19,ACL,ALCON INC,ACL,1,H0130110,122.68,473500.0,0.013214,122.65,122.68,306071.0,,-0.004028,37548790.28,2005,9,200509,0.0002445685403334377,0.01261025978384729,58088980.0
88953,2004-10-21,ABB,A B B LTD,ABB,1,00037520,6.43,172700.0,0.001558,6.42,6.43,22120.0,,0.007061,142231.6,2004,10,200410,0.001556420233463002,1.2142168125789206,1110461.0
85757,2001-10-15,ACY,AEROCENTURY CORP,,2,00773710,5.4,1300.0,-0.035714,5.35,5.55,1543.0,,0.002549,8332.2,2001,10,200110,0.036697247706422055,0.15602121888576845,7020.000000000001
86946,2001-06-13,RJR,REYNOLDS R J TOBACCO HLDGS INC,,1,76182K10,56.46,391800.0,-0.009647,56.35,56.56,101093.0,,-0.00235,5707710.78,2001,6,200106,0.0037197768133912117,0.06864398269318053,22121028.0
90720,2006-05-30,BLDR,BUILDERS FIRSTSOURCE INC,BLDR,1,12008R10,20.76,120504.0,0.024679,20.75,20.76,34150.0,840.0,-0.012826,708954.0,2006,5,200605,0.00048181161165991625,0.16997435658731033,2501663.04
89557,2006-10-12,MRH,MONTPELIER RES HOLDINGS LTD,MRH,1,G6218510,19.42,999100.0,0.002581,19.41,19.42,109881.0,,0.012753,2133889.02,2006,10,200610,0.0005150656708731168,0.4682061675353669,19402522.0
84335,2000-01-19,TDRP,TEARDROP GOLF COMPANY,TDRP,3,87819010,2.0,62766.0,0.032258,1.875,2.0,5263.0,60.0,0.008125,10526.0,2000,1,200001,0.06451612903225806,5.962948888466654,125532.0
50032,2003-10-24,ABS,ALBERTSONS INC,ABS,1,01310410,19.42,2903500.0,-0.011202,19.37,19.38,366916.0,,-0.003693,7125508.720000001,2003,10,200310,0.0005161290322579619,0.40747967816675407,56385970.00000001
14526,2000-06-01,APOG,APOGEE ENTERPRISES INC,APOG,3,03759810,4.0,109035.0,-0.030302999999999997,4.0,4.0625,27844.0,114.0,0.019431,111376.0,2000,6,200006,0.015503875968992248,0.9789811090360581,436140.0
77347,1999-10-20,IUSAB,INFOUSA INC NEW,IUSAB,3,45681810,6.0,50535.0,-0.010309,5.9375,6.125,24008.0,36.0,0.00674,144048.0,1999,10,199910,0.031088082901554404,0.35082055981339555,303210.0
41320,1998-07-31,SL,S L INDUSTRIES INC,,2,78441310,14.625,9000.0,-0.016807,14.5,14.875,5581.0,,-0.010296,81622.125,1998,7,199807,0.02553191489361702,0.1102642206387055,131625.0
53671,1998-05-01,HBW,WOLF HOWARD B INC,,2,97772510,5.8125,0.0,0.0,5.25,6.375,1056.0,,0.002561,6138.0,1998,5,199805,0.1935483870967742,0.0,0.0
85477,2001-05-29,LGTY,LOGILITY INC,LGTY,3,54140Y10,3.25,700.0,-0.076705,3.25,3.5,13258.0,2.0,-0.00827,43088.5,2001,5,200105,0.07407407407407407,0.016245633985866297,2275.0
81046,2004-05-25,RUK,REED ELSEVIER PLC,RUK,1,75820510,38.19,29900.0,0.005000,38.14,38.2,6303.0,,0.014261,240711.56999999998,2004,5,200405,0.001571915116583764,0.12421505123330799,1141881.0
48101,2000-12-28,KRSL,KREISLER MANUFACTURING CORP,KRSL,3,50077310,3.625,4400.0,0.008695999999999999,3.5,3.96875,1955.0,6.0,0.022114,7086.875,2000,12,200012,0.12552301255230125,0.6208660375694506,15950.0
62906,1997-01-17,CYB,CYBEX INTERNATIONAL INC,,3,23252000,11.0,4900.0,0.000000,10.75,11.25,4355.0,,0.005518,47905.0,1997,1,199701,0.045454545454545456,0.10228577392756497,53900.0
84656,2005-01-07,ALV,AUTOLIV INC,ALV,1,05280010,47.32,316200.0,-0.000422,47.31,47.32,92200.0,,-0.003704,4362904.0,2005,1,200501,0.00021134946634255545,0.072474663664385,14962584.0
76209,2001-09-10,PKS,SIX FLAGS INC,,1,83001P10,14.99,430200.0,0.010789,14.8,15.1,91889.0,,-0.007365000000000002,1377416.11,2001,9,200109,0.020066889632106955,0.31232392076494586,6448698.0
11406,2005-10-26,SUR,C N A SURETY CORP,SUR,1,12612L10,13.7,62700.0,0.048202,13.69,13.7,43248.0,,-0.0034270000000000004,592497.6,2005,10,200510,0.000730193501277823,0.10582321346111782,858990.0
82263,1998-09-17,HFSA,HARDIN BANCORP INC,HFSA,3,41181910,16.4375,0.0,0.019380,15.875,17.0,816.0,0.0,-0.011875,13413.0,1998,9,199809,0.06844106463878327,0.0,0.0
89109,2002-01-30,NCFC,NORTH COUNTRY FINANCIAL CORP,NCFC,3,65878810,7.1,36502.0,-0.020690,7.1,7.2,7019.0,19.0,0.003632,49834.899999999994,2002,1,200201,0.01398601398601406,0.7324585782253,259164.19999999998
32707,2005-02-22,HP,HELMERICH & PAYNE INC,HP,1,42345210,39.73,471900.0,-0.022151,39.73,39.74,50690.0,,-0.01155,2013913.7,2005,2,200502,0.00025166729583503503,0.23431987179986907,18748587.0
31691,1997-05-30,ESP,ESPEY MANUFACTURING & ELCTRS COR,,2,29665010,17.125,0.0,0.000000,16.875,17.375,1111.0,,0.004858,19025.875,1997,5,199705,0.029197080291970802,0.0,0.0
77787,2001-01-17,ZOLL,ZOLL MEDICAL CORP,ZOLL,3,98992210,34.25,165170.0,-0.048611,34.0625,35.0625,8805.0,294.0,0.012761,301571.25,2001,1,200101,0.028933092224231464,0.5476980978790252,5657072.5
29890,1999-09-21,BPA,B P AMOCO PLC,,1,05562210,105.75,1776799.0,-0.012835,105.625,106.25,754306.0,,-0.009968,79767859.5,1999,9,199909,0.0058997050147492625,0.022274623026583784,187896494.25
80032,2003-08-27,SGR,SHAW GROUP INC,SGR,1,82028010,8.79,714500.0,-0.018973,8.79,8.8,37750.0,,0.00687,331822.49999999994,2003,8,200308,0.0011370096645823267,2.1532596493607277,6280454.999999999
89321,2004-10-22,EPAX,AMBASSADORS GROUP INC,EPAX,3,02317710,28.18,70803.0,0.017329,28.02,28.43,10047.0,206.0,-0.0064340000000000005,283124.46,2004,10,200410,0.014526129317980517,0.25007729816067464,1995228.54
79249,2001-08-23,BBSI,BARRETT BUSINESS SERVICES INC,BBSI,3,06846310,4.0,0.0,0.000000,3.85,4.15,6175.0,0.0,-0.003714,24700.0,2001,8,200108,0.07500000000000007,0.0,0.0
84435,1997-05-19,RSLN,ROSLYN BANCORP INC,RSLN,3,77816210,16.9375,55556.0,-0.003676,16.75,17.0,43642.0,71.0,0.001997,739186.375,1997,5,199705,0.014814814814814815,0.07515831173159813,940979.75
83776,2001-06-18,EXLN,EXCELON CORP,EXLN,3,30069110,1.53,60618.0,-0.067073,1.51,1.53,29576.0,80.0,-0.012842,45251.28,2001,6,200106,0.013157894736842117,1.3395864161190578,92745.54000000001
83376,1997-09-29,GSFC,GREEN STREET FINANCIAL CORP,GSFC,3,39341510,19.875,16000.0,0.019231,19.25,19.875,4298.0,16.0,0.003568,85422.75,1997,9,199709,0.03194888178913738,0.1873037334902002,318000.0
54543,1996-05-01,GRH,G R C INTERNATIONAL INC,,1,36192210,38.125,23900.0,-0.016128999999999998,37.5,38.0,9210.0,,0.00646,351131.25,1996,5,199605,0.013245033112582781,0.06806571616738755,911187.5
77803,2005-11-23,GTK,GTECH HOLDINGS CORP,GTK,1,40051810,31.85,1098600.0,0.005684,31.85,31.87,125089.0,,0.003129,3984084.6500000004,2005,11,200511,0.0006277463904582415,0.27574715311332554,34990410.0
85565,2006-05-18,NANX,NANOPHASE TECHNOLOGIES CORP,NANX,3,63007910,5.82,190158.0,-0.038017,5.82,5.83,18004.0,704.0,-0.005529,104783.28,2006,5,200605,0.001716738197424856,1.8147742655125894,1106719.56
85196,1999-04-13,NTBK,NET BANK INC,NTBK,3,64093310,235.01563,6823511.0,0.482748,234.0,234.0,8598.0,25422.0,0.008961,2020664.38674,1999,4,199904,0.0,3.3768650770396267,1603631736.47693
86715,2002-02-20,COCO,CORINTHIAN COLLEGES INC,COCO,3,21886810,44.12,307827.0,0.056008,44.12,44.48,21336.0,1013.0,0.004971,941344.32,2002,2,200202,0.008126410835214435,0.3270078689166574,13581327.239999998
69681,2004-05-13,XLA,XCELERA INC,XLA,2,G3161110,1.85,118700.0,0.081871,1.84,1.85,139264.0,,-0.001152,257638.40000000002,2004,5,200405,0.00542005420054201,0.4607232462241653,219595.0
75290,2005-06-24,ELE,ENDESA S A,ELE,1,29258N10,22.52,118900.0,0.004909,22.46,22.52,29134.0,,-0.004097,656097.6799999999,2005,6,200506,0.002667852378834981,0.181223015450992,2677628.0
89618,2003-08-11,GLNG,GOLAR L N G LTD,GLNG,3,G9456A10,11.061,45900.0,-0.003514,11.06,11.08,56012.0,47.0,0.006634999999999999,619548.732,2003,8,200308,0.0018066847335139634,0.07408618181144143,507699.9
79595,2001-02-16,IMCI,INFINITE GROUP INC,IMCI,3,45691030,2.96875,13683.0,-0.050000,2.8125,2.96875,3354.0,23.0,-0.014248,9957.1875,2001,2,200102,0.05405405405405406,1.3741832219188401,40621.40625
83850,2002-08-07,CCCG,C C C INFORMATION SVCS GROUP INC,CCCG,3,12487Q10,12.149000000000001,100148.0,0.038376,12.1,12.15,25861.0,88.0,0.004275,314185.28900000005,2002,8,200208,0.004123711340206244,0.3187545805176129,1216698.0520000001
79297,1998-10-02,PRMA,PRIMADONNA RESORTS INC,PRMA,3,74154810,7.34375,115885.0,0.012931,7.375,7.4375,28819.0,55.0,0.002235,211639.53125,1998,10,199810,0.008438818565400843,0.5475583853146528,851030.46875
88301,2005-04-20,IYM,ISHARES TRUST,IYM,4,46428783,47.08,83200.0,-0.020391,46.98,47.08,9250.0,,-0.009398,435490.0,2005,4,200504,0.00212630236019565,0.19104916301177982,3917056.0
10140,1996-05-17,SRCO,SEALRIGHT COMPANY INC,SRCO,3,81213810,14.5,29420.0,0.017544,14.375,14.625,11072.0,16.0,0.006684999999999999,160544.0,1996,5,199605,0.017241379310344827,0.18325194339246562,426590.0
87279,2002-05-16,NBG,NATIONAL BANK OF GREECE S A,NBG,1,63364340,4.35,203200.0,0.000000,4.28,4.38,7428.0,,-0.000966,32311.799999999996,2002,5,200205,0.023094688221708924,6.288724243155752,883919.9999999999
75773,2000-03-22,CFFC,COMMUNITY FINANCIAL CORP,CFFC,3,20365L10,9.75,11000.0,-0.025,9.75,10.25,2572.0,4.0,0.012681,25077.0,2000,3,200003,0.05,0.4386489611995055,107250.0
86838,2001-05-15,NETP,NET PERCEPTIONS INC,NETP,3,64107U10,1.85,248078.0,0.027778,1.85,1.88,27038.0,380.0,0.004044,50020.3,2001,5,200105,0.016085790884718395,4.959546424151794,458944.30000000005
65154,2006-04-26,BLT,BLOUNT INTERNATIONAL INC NEW,BLT,1,09518010,15.68,73300.0,0.005128,15.65,15.69,47092.0,,0.002321,738402.5599999999,2006,4,200604,0.002552648372686608,0.09926834489847923,1149344.0
92225,2000-04-28,NZYM,SYNTHETECH INC,NZYM,3,87162E10,3.5625,5700.0,0.000000,3.5625,3.625,14277.0,15.0,0.014912,50861.8125,2000,4,200004,0.017391304347826087,0.11206836170063739,20306.25
78645,1998-06-05,CLCDF,CLEARLY CANADIAN BEVERAGE CORP,CLCDF,3,18490110,0.96875,79050.0,-0.031250,0.9375,0.96875,25853.0,30.0,0.004866,25045.09375,1998,6,199806,0.03278688524590164,3.156306811588597,76579.6875
68830,1998-12-18,RSC,REX STORES CORP,,1,76162410,12.5,10600.0,0.030927999999999997,12.125,12.625,7179.0,,0.004822,89737.5,1998,12,199812,0.04040404040404041,0.11812230115614988,132500.0
12166,2003-07-29,FRBK,REPUBLIC FIRST BANCORP INC,FRBK,3,76041610,8.111,5411.0,0.017564,8.02,8.21,6492.0,11.0,0.000195,52656.612,2003,7,200307,0.023413431916204718,0.10276012440754828,43888.62100000001
85339,1999-03-12,MHN,MUNIHOLDINGS NEW YORK IN FD INC,,1,62593110,15.4375,1400.0,0.004065,15.375,15.4375,9787.0,,-0.000839,151086.8125,1999,3,199903,0.004056795131845842,0.009266195883244278,21612.5
84217,1998-03-10,HCFP,HEALTHCARE FINANCIAL PRTNRS INC,HCFP,1,42219W10,40.125,244293.0,0.027200,40.0,40.125,9674.0,138.0,0.005567,388169.25,1998,3,199803,0.0031201248049922,0.6293466058942072,9802256.625
78981,1998-11-05,LSTR,LANDSTAR SYSTEM INC,LSTR,3,51509810,35.375,37447.0,0.016158,35.25,35.625,10501.0,46.0,0.008808,371472.875,1998,11,199811,0.010582010582010581,0.10080682203242969,1324687.625
88610,2003-03-03,MTK,STREETTRACKS SERIES TRUST,MTK,4,86330E70,28.32,1800.0,-0.011518,28.27,28.37,950.0,,-0.002279,26904.0,2003,3,200303,0.003531073446327734,0.06690454950936664,50976.0
75150,1998-01-12,AGH,ATLANTIS PLASTICS INC,,3,04915610,5.375,1200.0,0.023809999999999998,5.1875,5.4375,4330.0,,-0.007684999999999998,23273.75,1998,1,199801,0.047058823529411764,0.051560234169396854,6450.0
80856,2003-11-19,WCFB,WEBSTER CITY FED BANCORP IOWA,WCFB,3,94769210,12.925,0.0,0.000000,12.75,13.1,3772.0,0.0,0.003848,48753.100000000006,2003,11,200311,0.027079303675048325,0.0,0.0
77159,2000-08-24,SEMX,S E M X CORP,SEMX,3,81685410,5.6875,9157.0,-0.031915,5.625,5.6875,6224.0,27.0,0.005379999999999999,35399.0,2000,8,200008,0.011049723756906077,0.25867962371818415,52080.4375
90205,2006-07-27,FEN,ENERGY INCOME & GROWTH FUND,FEN,2,29269710,21.2,9700.0,-0.002822,21.2,21.3,6447.0,,-0.005409000000000001,136676.4,2006,7,200607,0.004705882352941244,0.07097055526777117,205640.0
45794,2002-06-21,SII,SMITH INTERNATIONAL INC,SII,1,83211010,71.5,1817000.0,-0.008597,71.6,71.71,50664.0,,-0.00223,3622476.0,2002,6,200206,0.0015351336264042904,0.5015906247550018,129915500.0
46950,1997-07-21,KV,K V PHARMACEUTICAL CO,,1,48274010,16.25,400.0,-0.029851,16.125,16.5,4516.0,,-0.002705,73385.0,1997,7,199707,0.022988505747126436,0.0054507051849833075,6500.0
34287,2005-04-26,CVST,COVISTA COMMUNICATIONS INC,CVST,3,22357410,1.8,19100.0,0.005587,1.76,1.8,17822.0,24.0,-0.007975,32079.600000000002,2005,4,200504,0.02247191011235957,0.5953939575306425,34380.0
40062,2003-09-08,BLSI,BOSTON LIFE SCIENCES INC,BLSI,3,10084340,1.74,62439.0,0.023528999999999998,1.72,1.74,32470.0,81.0,0.010898,56497.8,2003,9,200309,0.011560693641618507,1.105158076951669,108643.86
11185,2004-10-19,MHG,MERITAGE HOSPITALITY GROUP INC,MHG,2,59000K10,4.95,1600.0,-0.017857,4.95,5.05,5256.0,,-0.0045850000000000005,26017.2,2004,10,200410,0.019999999999999928,0.06149777839275556,7920.0
