date,cusip,ticker,mktvalue,shares,russell1000,russell2000,name,r1000_wt,r2000_wt,year,month,yrmo
1998-07-31,46604610,JL,80049.38,14231,0,1,J & L SPECIALTY STEE,0.0,9.300000000000001e-05,1998,7,199807
2002-06-28,54946310,LU,5688082.96,3426556,1,0,LUCENT TECHNOLOGIES,0.000604,0.0,2002,6,200206
2002-06-28,00184A10,AOL,63010358.55,4283505,1,0,AOL TIME WARNER INC,0.006692,0.0,2002,6,200206
1998-05-29,80865510,SFA,1558142.0,70624,1,0,SCIENTIFIC-ATLANTA I,0.000173,0.0,1998,5,199805
2006-03-31,86887310,SRDX,534183.52,15107,0,1,SURMODICS INC,0.0,0.00039,2006,3,200603
2004-06-30,49720P50,KNTA,62058.5,5950,0,1,KINTERA INC,0.0,5.9999999999999995e-05,2004,6,200406
1998-02-27,23282410,CYTO,64877.25,45132,0,1,CYTOGEN CORP,0.0,0.0071,1998,2,199802
2006-10-31,71674810,PQ,465976.86,40947,0,1,PETROQUEST ENERGY INC,0.0,0.000348,2006,10,200610
1997-12-31,48021210,JMED,862958.25,22561,0,1,JONES MEDICAL INDS I,0.0,0.0989,1997,12,199712
1997-11-28,06806210,BNTT,329484.12,16171,0,1,BARNETT INC,0.0,0.0383,1997,11,199711
2005-08-31,47035520,JRCC,649664.42,13106,0,1,JAMES RIVER COAL CO,0.0,0.000542,2005,8,200508
2005-05-31,58937810,MRCY,613142.4,21216,0,1,MERCURY COMPUTER SYSTEMS,0.0,0.000566,2005,5,200505
1997-07-31,74088410,PLFE,485803.5,24913,0,1,PRESIDENTIAL LIFE CO,0.0,0.0586,1997,7,199707
1997-12-31,46604610,JL,179430.0,17943,0,1,J & L SPECIALTY STEE,0.0,0.0206,1997,12,199712
1997-02-28,64938910,NYB,,13522,0,1,NEW YORK BANCORP INC,0.0,0.0634,1997,2,199702
1999-08-31,54231210,LSS,451720.0,22586,0,1,LONE STAR TECHNOLOGI,0.0,0.000539,1999,8,199908
1998-11-30,39804810,BUS,357010.0,60128,0,1,GREYHOUND LINES INC,0.0,0.00044100000000000004,1998,11,199811
2000-12-29,88249110,TXI,632220.0,21074,0,1,TEXAS INDS INC,0.0,0.000723,2000,12,200012
1998-07-31,44212010,THX,172578.0,8218,0,1,HOUSTON EXPL CO,0.0,0.00020099999999999998,1998,7,199807
2002-08-30,26168L20,DW,84628.8,5224,0,1,DREW INDS INC,0.0,0.000138,2002,8,200208
2003-08-29,74966010,RES,116258.4,9648,0,1,RPC INC,0.0,0.000147,2003,8,200308
1998-10-30,13721920,CBRNA,790671.75,15774,0,1,CANANDAIGUA BRANDS I,0.0,0.001026,1998,10,199810
1996-11-29,73282710,POP,,13364,0,1,POPE & TALBOT INC,0.0,0.0312,1996,11,199611
2005-06-30,83851810,SJI,854274.24,13977,0,1,SOUTH JERSEY INDUSTRIES,0.0,0.0007379999999999999,2005,6,200506
2005-03-31,29426L10,EPIC,543859.6,41516,0,1,EPICOR SOFTWARE CORP,0.0,0.0005009999999999999,2005,3,200503
1996-10-31,80183310,SCOC,,19838,0,1,SANTA CRUZ OPERATION,0.0,0.0216,1996,10,199610
2003-02-28,57190320,MAR,5819797.82,192581,1,0,MARRIOTT INTL INC NE,0.000725,0.0,2003,2,200302
2002-10-31,00758510,AD,572364.1,18865,0,1,ADVO INC,0.0,0.00098,2002,10,200210
1996-11-29,42829110,HXL,,37430,0,1,HEXCEL CORP,0.0,0.0977,1996,11,199611
1996-11-29,10721110,BRBK,,5564,0,1,BRENTON BKS INC,0.0,0.0209,1996,11,199611
2000-05-31,04022810,AGY,307932.62,19474,0,1,ARGOSY GAMING CO,0.0,0.000348,2000,5,200005
2003-06-30,97809710,WWW,768319.92,39892,0,1,WOLVERINE WORLD WIDE,0.0,0.001078,2003,6,200306
1999-07-30,20033610,CDO,2742891.88,113695,1,0,COMDISCO INC,0.000244,0.0,1999,7,199907
2002-02-28,09702310,BA,36674793.12,797972,1,0,BOEING CO,0.003573,0.0,2002,2,200202
2004-02-27,05276910,ADSK,3198944.4,111656,1,0,AUTODESK INC,0.000288,0.0,2004,2,200402
2005-05-31,89078610,TOPP,330384.68,35449,0,1,TOPPS INC,0.0,0.000305,2005,5,200505
2002-11-29,74235210,REVU,102120.7,16082,0,1,PRINCETON REVIEW INC,0.0,0.000161,2002,11,200211
2002-12-31,80603P10,SSFT,270602.8,52039,0,1,SCANSOFT INC,0.0,0.00045,2002,12,200212
2001-06-29,37244710,GEN,171264.0,28544,0,1,GENRAD INC,0.0,0.0002,2001,6,200106
2001-09-28,48917010,KMT,994850.64,31167,0,1,KENNAMETAL INC,0.0,0.001482,2001,9,200109
1997-07-31,90293810,USAD,96601.25,7090,0,1,USA DETERGENTS INC,0.0,0.0117,1997,7,199707
2006-01-31,71936410,PHTN,370585.74,16914,0,1,PHOTON DYNAMICS INC,0.0,0.00028199999999999997,2006,1,200601
1999-09-30,71694110,PNU,25143647.62,506673,1,0,PHARMACIA & UPJOHN,0.002333,0.0,1999,9,199909
2003-01-31,29631510,ESE,413158.6,11941,0,1,ESCO TECHNOLOGIES IN,0.0,0.0007099999999999999,2003,1,200301
2005-02-28,74973W10,RTI,574276.1,21191,0,1,RTI INTERNATIONAL METALS,0.0,0.000519,2005,2,200502
2000-10-31,59168910,MFNX,6660279.0,350541,1,0,METROMEDIA FIBER NET,0.000509,0.0,2000,10,200010
1998-05-29,32021810,THFF,327001.88,6365,0,1,FST FINL CORP IND,0.0,0.000359,1998,5,199805
1997-06-30,25862410,TREE,,39568,1,0,DOUBLETREE CORP,0.0222,0.0,1997,6,199706
2003-01-31,89051610,TR,717971.0,25370,1,0,TOOTSIE ROLL INDS IN,8.8e-05,0.0,2003,1,200301
1999-07-30,95423510,WMAR,97914.25,7993,0,1,WEST MARINE INC,0.0,0.00011200000000000001,1999,7,199907
1998-01-30,74756510,XQ,882452.75,12743,0,1,QUALITY FOOD CENTERS,0.0,0.1034,1998,1,199801
2004-02-27,26816Q10,DYN,1126353.28,275392,1,0,DYNEGY INC,0.000102,0.0,2004,2,200402
2006-06-30,72925110,PCL,6544070.0,184340,1,0,PLUM CREEK TIMBER CO INC,0.000508,0.0,2006,6,200606
2006-06-30,58977Q10,TMR,304244.5,86927,0,1,MERIDIAN RESOURCE CORP,0.0,0.00023799999999999998,2006,6,200606
1997-12-31,48815220,KELYA,488730.0,16291,0,1,KELLY SERVICES INC,0.0,0.055999999999999994,1997,12,199712
2006-10-31,78352010,RYAN,683770.22,42182,0,1,RYANS RESTAURANT GROUP,0.0,0.0005110000000000001,2006,10,200610
1998-04-30,23280910,CYM,1614720.75,93607,1,0,CYPRUS AMAX MINERALS,0.000176,0.0,1998,4,199804
2002-05-31,04644A10,APWR,405500.81,12329,0,1,ASTROPOWER INC,0.0,0.0005,2002,5,200205
1996-12-31,82907310,SMCO,,3916,0,1,SIMPSON MANUFACTURIN,0.0,0.013000000000000001,1996,12,199612
2001-09-28,79286010,SPC,8612795.34,208947,1,0,ST PAUL COS INC,0.0008939999999999999,0.0,2001,9,200109
1997-06-30,58058910,MGRC,,10263,0,1,MCGRATH RENTCORP,0.0,0.0266,1997,6,199706
1997-02-28,46014610,IP,,300200,1,0,INTL PAPER CO,0.1914,0.0,1997,2,199702
2000-12-29,20741010,CNMD,246480.12,14393,0,1,CONMED CORP,0.0,0.00028199999999999997,2000,12,200012
2003-12-31,22966910,CUB,355833.0,15471,0,1,CUBIC CORP,0.0,0.00040300000000000004,2003,12,200312
2006-12-29,69752930,PMTI,882114.03,17409,0,1,PALOMAR MEDICAL TECH,0.0,0.000647,2006,12,200612
2005-02-28,01165910,ALK,762515.32,26887,0,1,ALASKA AIR GROUP INC,0.0,0.0006889999999999999,2005,2,200502
1997-02-28,45810F10,IN,,13071,0,1,INTEGON CORP/DE,0.0,0.0245,1997,2,199702
1996-12-31,58405010,MCTH,,11319,0,1,MEDCATH INC,0.0,0.0261,1996,12,199612
1998-08-31,68389X10,ORCL,15041169.0,754416,1,0,ORACLE SYSTEMS CORP,0.001871,0.0,1998,8,199808
1997-12-31,41334510,HPH,1743272.19,49367,1,0,HARNISCHFEGER INDUST,0.000217,0.0,1997,12,199712
2002-04-30,09569810,BLUE,31810.9,28919,0,1,BLUE MARTINI SOFTWAR,0.0,3.8e-05,2002,4,200204
2003-08-29,25388M10,DTHK,105519.0,35173,0,1,DIGITALTHINK INC,0.0,0.000134,2003,8,200308
1996-01-31,20064110,CGI,,37146,0,1,COMMERCE GROUP INC/M,0.0,0.131,1996,1,199601
2003-09-30,12709P10,CCMP,1025616.0,18400,0,1,CABOT MICROELECTRONICS,0.0,0.001325,2003,9,200309
2006-06-30,18975410,COH,11510094.7,384953,1,0,COACH INC,0.0008939999999999999,0.0,2006,6,200606
2006-06-30,38308210,GRC,243017.6,9136,0,1,GORMAN RUPP CO,0.0,0.00018999999999999998,2006,6,200606
1997-02-28,91063710,UIL,,14101,0,1,UNITED ILLUMINATING,0.0,0.0597,1997,2,199702
2004-02-27,05348W10,AVNX,321390.95,60985,0,1,AVANEX CORP,0.0,0.000346,2004,2,200402
1997-04-30,30284620,FCA A,,14765,0,1,FABRI-CENTERS OF AME,0.0,0.0456,1997,4,199704
2002-03-28,02917410,ARL,27748.8,3936,0,1,AMERICAN RLTY INVS I,0.0,3.3e-05,2002,3,200203
1999-01-29,74157010,PRT,384633.0,42737,0,1,PRIME RETAIL INC,0.0,0.000446,1999,1,199901
1996-12-31,86909910,SUSQ,,13173,0,1,SUSQUEHANNA BANCSHAR,0.0,0.0658,1996,12,199612
2006-02-28,03674E10,ANT,1530040.17,27673,0,1,ANTEON INTERNATIONAL,0.0,0.001175,2006,2,200602
2000-06-30,25786710,DNY,2043643.56,90577,1,0,DONNELLEY R R & SONS,0.000156,0.0,2000,6,200006
2004-08-31,67459910,OXY,20204860.2,391188,1,0,OCCIDENTAL PETE CORP,0.0018449999999999999,0.0,2004,8,200408
1998-11-30,92931B10,WPS,896130.0,26552,0,1,WPS RESOURCES CORP,0.0,0.001106,1998,11,199811
2005-11-30,38937510,GTN,385700.8,43240,0,1,GRAY TELEVISION INC,0.0,0.00031600000000000004,2005,11,200511
2003-01-31,03823E10,AMEV,32104.8,13377,0,1,APPLIED MOLECULAR EV,0.0,5.5e-05,2003,1,200301
2001-05-31,45950610,IFF,2514960.0,95808,1,0,INTERNATIONAL FLAVOR,0.00022200000000000003,0.0,2001,5,200105
2003-06-30,91879Q10,MTN,252171.87,18721,0,1,VAIL RESORTS INC,0.0,0.000354,2003,6,200306
1997-09-30,71361F10,PRCP,240344.37,8045,0,1,PERCEPTRON INC,0.0,0.0265,1997,9,199709
1996-12-31,98951320,ZILA,,22454,0,1,ZILA INCORPORATED,0.0,0.0215,1996,12,199612
2004-12-31,89626310,TRMS,221052.0,15600,0,1,TRIMERIS INC,0.0,0.000193,2004,12,200412
1998-11-30,94874110,WRI,1211681.81,26667,0,1,WEINGARTEN REALTY IN,0.0,0.0014960000000000002,1998,11,199811
2000-07-31,88355W10,TFT,28528.5,6006,0,1,THERMO FIBERTEK INC,0.0,3.1e-05,2000,7,200007
1998-07-31,05774110,BEZ,690539.25,33279,0,1,BALDOR ELECTRIC,0.0,0.0008039999999999999,1998,7,199807
1998-01-30,26813810,DYT,747770.0,15910,0,1,DYNATECH CORP,0.0,0.0876,1998,1,199801
2001-04-30,53225710,LPTH,214993.1,15302,0,1,LIGHTPATH TECHNOLOGI,0.0,0.00024700000000000004,2001,4,200104
1996-04-30,43284810,HLT,,32594,1,0,HILTON HOTELS CORP,0.0642,0.0,1996,4,199604
1999-08-31,70422710,PXR,362746.56,41755,0,1,PAXAR CORP,0.0,0.000433,1999,8,199908
2001-08-31,92276F10,VTR,709711.92,60504,0,1,VENTAS INC,0.0,0.0009119999999999999,2001,8,200108
1998-03-31,78407610,SDLI,308797.5,13002,0,1,SDL INC,0.0,0.0325,1998,3,199803
1997-09-30,03876010,ARBR,652697.25,28073,0,1,ARBOR DRUGS INC,0.0,0.0719,1997,9,199709
2003-01-31,74460D10,PSA,3072623.15,99277,1,0,PUBLIC STORAGE INC,0.000376,0.0,2003,1,200301
2003-10-31,25375210,DIGE,437184.0,12420,0,1,DIGENE CORP,0.0,0.000523,2003,10,200310
2003-09-30,94331510,WMO,450060.6,36860,0,1,WAUSAU-MOSINEE PAPER,0.0,0.000582,2003,9,200309
2004-06-30,70341210,PDCO,4681952.9,61210,1,0,PATTERSON DENTAL CO,0.000414,0.0,2004,6,200406
2000-06-30,85219210,SPYG,544931.44,17403,0,1,SPYGLASS INC,0.0,0.0005639999999999999,2000,6,200006
2005-06-30,46120210,INTU,7435706.85,164835,1,0,INTUIT,0.000616,0.0,2005,6,200506
2006-05-31,10536820,BDN,2528657.7,87135,0,1,BRANDYWINE REALTY TRUST,0.0,0.001974,2006,5,200605
1996-08-30,34954610,FRTE,,17689,1,0,FORTE SOFTWARE INC,0.0101,0.0,1996,8,199608
2002-11-29,49726610,KEX,471313.7,18629,0,1,KIRBY CORP,0.0,0.000741,2002,11,200211
2005-12-30,62933710,NNBR,179256.6,16911,0,1,NN INC,0.0,0.000148,2005,12,200512
1997-04-30,45795620,IFS,,32909,0,1,INSIGNIA FINL GROUP,0.0,0.0883,1997,4,199704
2004-10-29,71712410,PPDI,2020283.2,47840,1,0,PHARMACEUTICAL PROD,0.00018,0.0,2004,10,200410
1997-03-31,26353410,DD,,561367,1,0,DU PONT (E I) DE NEM,0.9557,0.0,1997,3,199703
1999-03-31,57328410,MLM,2657685.94,46575,1,0,MARTIN MARIETTA MATE,0.000248,0.0,1999,3,199903
1999-07-30,80874710,SG,200628.31,9757,0,1,SCIENTIFIC GAMES HLD,0.0,0.000229,1999,7,199907
1998-01-30,37365610,GEOC,164684.19,9181,0,1,GEOTEL COMMUNICATION,0.0,0.0193,1998,1,199801
1998-11-30,33741E10,UNTD,423124.0,21424,0,1,FIRST UTD BANCSHARES,0.0,0.000522,1998,11,199811
1998-10-30,28139T10,EDMC,329280.0,8960,0,1,EDUCATION MGMT CORP,0.0,0.00042699999999999997,1998,10,199810
2006-12-29,05356X40,AVR,712548.64,30244,0,1,AVENTINE RENEWABLE,0.0,0.000522,2006,12,200612
2004-10-29,55918110,LAVA,319269.52,24616,0,1,MAGMA DESIGN AUTOMATION,0.0,0.000312,2004,10,200410
2002-02-28,33773810,FISV,8121882.2,190030,1,0,FISERV INC,0.000791,0.0,2002,2,200202
1999-10-29,73172K10,PLCM,1065700.0,21314,0,1,POLYCOM INC,0.0,0.0012929999999999999,1999,10,199910
2006-03-31,90249410,TSN,3323170.14,241861,1,0,TYSON FOODS INC,0.000254,0.0,2006,3,200603
2001-04-30,90298410,USAI,2808004.8,112096,1,0,USA NETWORKS INC,0.00024900000000000004,0.0,2001,4,200104
2006-07-31,19388P10,COLY,195013.12,17924,0,1,COLEY PHARMACEUTICAL GRP,0.0,0.00015900000000000002,2006,7,200607
1996-06-28,13078910,CWT,,6280,0,1,CALIFORNIA WATER SER,0.0,0.0336,1996,6,199606
2004-03-31,90130N10,TW,332164.8,23067,0,1,21ST CENTY INS GROUP,0.0,0.00035299999999999996,2004,3,200403
2002-06-28,16342110,CPG,928371.3,27754,0,1,CHELSEA PPTY GROUP I,0.0,0.001281,2002,6,200206
2006-09-29,91851C20,EGY,413603.9,57605,0,1,VAALCO ENERGY INC,0.0,0.000325,2006,9,200609
2006-01-31,09578R10,NILE,552854.7,14802,0,1,BLUE NILE INC,0.0,0.000421,2006,1,200601
1996-05-31,69642930,PLL,,115040,1,0,PALL CORP,0.0561,0.0,1996,5,199605
2006-01-31,89705110,TRX,260961.47,17479,0,1,TRONOX INC,0.0,0.000199,2006,1,200601
2004-03-31,22237210,CFC,15726161.5,163985,1,0,COUNTRYWIDE FINANCIAL,0.001438,0.0,2004,3,200403
2006-08-31,67069D10,NTRI,1594728.0,32100,1,0,NUTRI SYSTEM INC,0.000121,0.0,2006,8,200608
1996-11-29,11201410,BROD,,17144,0,1,BRODERBUND SOFTWARE,0.0,0.0757,1996,11,199611
2003-07-31,17134010,CHD,1165201.2,35963,1,0,CHURCH & DWIGHT INC,0.000122,0.0,2003,7,200307
1997-03-31,44949M10,IES,,30058,0,1,IES INDUSTRIES INC,0.0,0.1333,1997,3,199703
2000-07-31,35040410,FHS,1506286.75,103436,0,1,FOUNDATION HEALTH SY,0.0,0.0016190000000000002,2000,7,200007
2001-03-30,22764E10,CROS,184105.5,7064,0,1,CROSSMANN CMNTYS INC,0.0,0.00022799999999999999,2001,3,200103
1997-04-30,08777910,BTL,,28571,1,0,BETZDEARBORN INC,0.0279,0.0,1997,4,199704
1997-11-28,14078110,CRBO,165264.0,5008,0,1,CARBO CERAMICS INC,0.0,0.0192,1997,11,199711
2002-08-30,69073210,OMI,492239.25,34065,0,1,OWENS & MINOR INC NE,0.0,0.0008039999999999999,2002,8,200208
2006-02-28,80004C10,SNDK,10930409.98,181147,1,0,SANDISK CORP,0.0008439999999999999,0.0,2006,2,200602
2001-08-31,31540510,FOE,649947.8,28382,0,1,FERRO CORP,0.0,0.0008349999999999999,2001,8,200108
2001-07-31,82028010,SGR,1332207.5,40991,1,0,SHAW GROUP INC,0.00011899999999999999,0.0,2001,7,200107
2001-08-31,37230210,GLYT,369582.0,11922,0,1,GENLYTE GROUP INC,0.0,0.000475,2001,8,200108
2004-01-30,28566110,EDS,10808643.52,451112,1,0,ELECTRONIC DATA SYSTEMS,0.000987,0.0,2004,1,200401
2006-08-31,97111W10,WGBC,244526.64,14892,0,1,WILLOW GROVE BANCORP INC,0.0,0.000194,2006,8,200608
2001-05-31,31986R10,FCGI,118076.0,16868,0,1,FIRST CONSULTING GRO,0.0,0.000133,2001,5,200105
2006-11-30,68375710,OPNT,207980.22,12894,0,1,OPNET TECHNOLOGIES INC,0.0,0.000153,2006,11,200611
2003-07-31,36473010,GCI,20636922.15,268605,1,0,GANNETT INC,0.002163,0.0,2003,7,200307
2005-03-31,65122910,NWL,6029112.0,274800,1,0,NEWELL RUBBERMAID INC,0.000515,0.0,2005,3,200503
1998-11-30,03691610,ANSR,75698.13,3907,0,1,ANSWERTHINK CONSULTI,0.0,9.300000000000001e-05,1998,11,199811
2004-05-28,62891610,NSS,194964.7,14659,0,1,NS GROUP INC,0.0,0.00021600000000000002,2004,5,200405
2005-04-29,91727310,ULGX,54119.45,14057,0,1,UROLOGIX INC,0.0,5.3e-05,2005,4,200504
1997-11-28,15231210,CTX,1843452.0,29088,1,0,CENTEX CORP,0.0233,0.0,1997,11,199711
2004-03-31,68383A10,OPSW,361534.32,47822,0,1,OPSWARE INC,0.0,0.000384,2004,3,200403
2001-05-31,59748610,MLAN,146473.0,4126,0,1,MIDLAND CO,0.0,0.000165,2001,5,200105
2003-04-30,09688T10,RST,353672.8,28522,0,1,BOCA RESORTS INC,0.0,0.000567,2003,4,200304
1996-12-31,39006410,GAP,,17603,1,0,GREAT ATLANTIC & PAC,0.0091,0.0,1996,12,199612
1996-10-31,09858610,BOOL,,12120,0,1,BOOLE & BABBAGE INC,0.0,0.0571,1996,10,199610
1998-08-31,78462610,ST,444178.25,10639,0,1,SPS TECHNOLOGIES INC,0.0,0.000638,1998,8,199808
1997-12-31,45323G10,ICO,375560.44,13383,0,1,INACOM CORP,0.0,0.043,1997,12,199712
2004-07-30,29442910,EFX,3303740.52,136971,1,0,EQUIFAX INC,0.000303,0.0,2004,7,200407
1998-12-31,20961510,CNG,5175090.0,95835,1,0,CONSOLIDATED NATURAL,0.0005,0.0,1998,12,199812
2005-03-31,46625H10,JPM,123291391.0,3563335,1,0,JPMORGAN CHASE & CO,0.010529,0.0,2005,3,200503
1997-11-28,45323G10,ICO,379742.62,13383,0,1,INACOM CORP,0.0,0.0442,1997,11,199711
2006-02-28,57053510,MKL,3232932.0,9840,1,0,MARKEL CORP,0.00025,0.0,2006,2,200602
2006-07-31,26864810,EMC,24000527.6,2364584,1,0,E M C CORP,0.0018620000000000002,0.0,2006,7,200607
1998-01-30,58283410,MEA,3414699.12,104866,1,0,MEAD CORP,0.000421,0.0,1998,1,199801
2003-02-28,63618010,NFG,1399767.44,71636,1,0,NATIONAL FUEL GAS CO,0.000174,0.0,2003,2,200302
1998-01-30,02687410,AIG,65002081.87,589254,1,0,AMERICAN INTERNATION,0.008022,0.0,1998,1,199801
2004-02-27,22575610,CEI,1386519.12,78246,1,0,CRESCENT REAL ESTATE,0.000125,0.0,2004,2,200402
2002-03-28,36930010,BGC,469754.88,32896,0,1,GENERAL CABLE CORP D,0.0,0.0005610000000000001,2002,3,200203
1997-01-31,15942210,CSM,,5483,0,1,CHAPARRAL STEEL COMP,0.0,0.0092,1997,1,199701
2000-01-31,45005810,IRT,274180.5,33234,0,1,IRT PPTY CO,0.0,0.000295,2000,1,200001
2002-12-31,68835010,OSM,179699.52,10608,0,1,OSMONICS INC,0.0,0.000299,2002,12,200212
2005-11-30,29475210,EQY,878383.44,36969,0,1,EQUITY ONE INC,0.0,0.000719,2005,11,200511
1996-07-31,95081710,WSC,,1417,1,0,WESCO FINANCIAL CORP,0.0044,0.0,1996,7,199607
1997-05-30,68763F10,ORX,,105700,1,0,ORYX ENERGY CO,0.0351,0.0,1997,5,199705
2001-03-30,81628810,SLTC,23082.8,4439,0,1,SELECTICA INC,0.0,2.8999999999999997e-05,2001,3,200103
1997-11-28,80854110,SWM,570307.5,16065,0,1,SCHWEITZER-MAUDUIT I,0.0,0.0664,1997,11,199711
1998-09-30,00512310,ACX,180301.5,14004,0,1,ACX TECHNOLOGIES INC,0.0,0.000241,1998,9,199809
2000-04-28,75992910,REPB,65988.0,5616,0,1,REPUBLIC BANCSHARES,0.0,7.099999999999999e-05,2000,4,200004
1999-07-30,32021810,THFF,228658.5,6222,0,1,FST FINL CORP IND,0.0,0.000261,1999,7,199907
2005-01-31,22237210,CFC,20674342.0,558766,1,0,COUNTRYWIDE FINANCIAL,0.001768,0.0,2005,1,200501
2001-07-31,74406A10,PVN,14093802.01,285473,1,0,PROVIDIAN FINL CORP,0.001256,0.0,2001,7,200107
1997-10-31,64120N10,NCDI,133342.5,15460,0,1,NETWORK COMPUTING DE,0.0,0.0154,1997,10,199710
2006-02-28,91348310,UEIC,243304.12,13547,0,1,UNIVERSAL ELECTRONICS,0.0,0.00018700000000000002,2006,2,200602
1998-08-31,20052510,CBSH,2313720.0,57843,1,0,COMMERCE BANCSHARES,0.000288,0.0,1998,8,199808
2006-08-31,85516E10,SEA,183198.57,18867,0,1,STAR MARITIME ACQ,0.0,0.000145,2006,8,200608
2006-05-31,63172840,NSTK,303624.97,21703,0,1,NASTECH PHARMACEUTICAL,0.0,0.00023700000000000001,2006,5,200605
1997-01-31,48258410,KM,,488100,1,0,K MART CORP,0.0834,0.0,1997,1,199701
2003-03-31,32081710,FRME,353874.34,15514,0,1,FIRST MERCHANTS CORP,0.0,0.0006190000000000001,2003,3,200303
1999-03-31,21922V10,TCR,415575.63,39113,0,1,CORNERSTONE RLTY INC,0.0,0.0005200000000000001,1999,3,199903
2003-10-31,56357110,MTW,573162.1,26413,0,1,MANITOWOC CO INC,0.0,0.000686,2003,10,200310
1997-08-29,20563810,CPWR,4467427.25,72347,1,0,COMPUWARE CORP,0.0596,0.0,1997,8,199708
2001-10-30,68191910,OMC,14302875.42,185607,1,0,OMNICOM GROUP INC,0.001456,0.0,2001,10,200110
2000-08-31,85590A20,HOT,6199168.0,193724,1,0,STARWOOD HOTELS&RESO,0.000446,0.0,2000,8,200008
1996-05-31,02725810,AMZ,,1985,0,1,AMERICAN LIST CORP,0.0,0.008,1996,5,199605
1996-08-30,38732810,GCCO,,11196,0,1,GRANITE CONSTRUCTION,0.0,0.0336,1996,8,199608
1999-06-30,16113310,CHRS,598589.06,98230,0,1,CHARMING SHOPPES,0.0,0.000656,1999,6,199906
2006-01-31,44962310,IHP,924150.15,18795,0,1,IHOP CORP,0.0,0.000704,2006,1,200601
2001-06-29,35843310,FBR,169638.0,24234,0,1,FRIEDMAN BILLINGS RA,0.0,0.000198,2001,6,200106
2004-06-30,23342J20,DADE,2022451.2,42560,1,0,DADE BEHRING HLDGS INC,0.00017900000000000001,0.0,2004,6,200406
1996-05-31,54266210,LISB,,24863,0,1,LONG ISLAND BANCORP,0.0,0.1123,1996,5,199605
2006-10-31,45774W10,IIIN,249975.96,13934,0,1,INSTEEL INDUSTRIES INC,0.0,0.00018700000000000002,2006,10,200610
1996-12-31,60107310,MIL,,43335,1,0,MILLIPORE CORP,0.0291,0.0,1996,12,199612
2002-07-31,59156R10,MET,8372035.34,296986,1,0,METLIFE INC,0.000962,0.0,2002,7,200207
2006-06-30,35905910,FRNT,260929.9,36190,0,1,FRONTIER AIRLINES HLDG,0.0,0.000204,2006,6,200606
2002-06-28,54316210,LDG,871699.77,30813,0,1,LONGS DRUG STORES CO,0.0,0.0012029999999999999,2002,6,200206
2002-01-31,78223310,RUS,274960.4,9196,0,1,RUSS BERRIE & CO,0.0,0.00034500000000000004,2002,1,200201
1999-02-26,13044210,CMIC,128253.38,12667,0,1,CALIFORNIA MICROWAVE,0.0,0.000162,1999,2,199902
1996-01-31,87924V50,LBTYA,,163202,1,0,TELE COMMUNICATIONS,0.0861,0.0,1996,1,199601
2004-06-30,12709710,COG,1391331.6,32892,0,1,CABOT OIL & GAS CORP,0.0,0.001344,2004,6,200406
1996-11-29,15670810,CEPH,,24438,0,1,CEPHALON INC,0.0,0.0625,1996,11,199611
2006-04-28,14006520,CCOW,316931.18,9286,0,1,CAPITAL CORP OF THE WEST,0.0,0.000233,2006,4,200604
2006-03-31,31845F10,FADV,192376.08,7956,0,1,FIRST ADVANTAGE CORP,0.0,0.00014,2006,3,200603
2000-03-31,65011110,NYT,7378680.56,171847,1,0,NEW YORK TIMES CO,0.000563,0.0,2000,3,200003
2000-12-29,12541M10,CHG,743610.75,16617,0,1,CH ENERGY GROUP INC,0.0,0.00085,2000,12,200012
1998-10-30,68216010,ONCO,81609.0,9892,0,1,ON COMMAND CORP,0.0,0.000106,1998,10,199810
2001-05-31,46621010,JLG,461916.0,39312,0,1,JLG INDS INC,0.0,0.0005200000000000001,2001,5,200105
2003-02-28,49373210,KFRC,46514.4,19381,0,1,KFORCE INC,0.0,8.2e-05,2003,2,200302
1996-06-28,00208310,ATSI,,14964,0,1,ATS MEDICAL INC,0.0,0.0231,1996,6,199606
2004-05-28,06652V10,BANR,290715.2,9956,0,1,BANNER CORP,0.0,0.000322,2004,5,200405
2004-10-29,20334910,CTCO,983463.39,21553,0,1,COMMONWEALTH TEL ENT,0.0,0.000962,2004,10,200410
2000-01-31,21683110,CTB,881771.0,67504,1,0,COOPER TIRE & RUBR C,7.3e-05,0.0,2000,1,200001
2004-11-30,30256310,FPIC,264933.63,8021,0,1,FPIC INSURANCE GROUP INC,0.0,0.000239,2004,11,200411
2000-06-30,12960310,CCC,264639.25,34147,0,1,CALGON CARBON CORP,0.0,0.00027400000000000005,2000,6,200006
1998-12-31,37933510,GIX,235541.81,22039,0,1,GLOBAL IND TECH INC,0.0,0.000275,1998,12,199812
2005-03-31,38388F10,GRA,559048.32,65616,0,1,GRACE W R & CO,0.0,0.000515,2005,3,200503
2001-08-31,45812P10,ISSI,400672.66,26482,0,1,INTEGRATED SILICON S,0.0,0.000515,2001,8,200108
1998-02-27,24487820,DKB,2006621.87,29866,0,1,DEKALB GENETICS CORP,0.0,0.2205,1998,2,199802
2003-08-29,97563A10,WXH,159476.8,17185,0,1,WINSTON HOTELS INC,0.0,0.000202,2003,8,200308
2006-09-29,16281310,CKFR,3417370.6,82705,1,0,CHECKFREE CORP,0.000254,0.0,2006,9,200609
1996-08-30,57708110,MAT,,275821,1,0,MATTEL INC,0.1342,0.0,1996,8,199608
